row,status,provenance,verification_outcome,problem,config_id,run_id,schema,certificate_path,certificate_source,certificate_exists,certificate_hash,stored_certificate_hash,computed_certificate_hash,hash_ok,metric_score,metric_certificate_score,certificate_score,score_difference,score_agreement,exact_verify_run,exact_verify_ok,prior_exact_verify_ok,prior_audit_match,prior_audit_row,verification_method,source_run_group,error
26,passed,retained_24h_20260709,passed_prior_exact_audit_match,unit_square,unit_square/line_square_incidence/coord_mutation/incidence_statistics,unit_square/line_square_incidence/coord_mutation/incidence_statistics/budget86400/git20750a588a5b,unit_square_stab_certificate_v1,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/coord_mutation/incidence_statistics/certificates/best_iter002040_ceabf1422ce3.json,docs/assets/main_81_24h_20260709_1623/postprocess/audit.csv#row=56,True,ceabf1422ce3fa343e75da319f175519b429eb613d85b1d6b551351253818b9a,ceabf1422ce3fa343e75da319f175519b429eb613d85b1d6b551351253818b9a,,True,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,True,False,,True,True,56,matched_passed_old_audit_entry,old_81_matrix,
27,passed,retained_24h_20260709,passed_prior_exact_audit_match,unit_square,unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/budget86400/git20750a588a5b,unit_square_stab_certificate_v1,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/exact_stab_gap_pressure/certificates/best_iter007030_98012977bc67.json,docs/assets/main_81_24h_20260709_1623/postprocess/audit.csv#row=60,True,98012977bc6798bc68414b7bbba42c7ba79765ceb05681ed32716f4aeacfc726,98012977bc6798bc68414b7bbba42c7ba79765ceb05681ed32716f4aeacfc726,,True,1.5000000000000004,1.5000000000000004,1.5000000000000004,0.0,True,False,,True,True,60,matched_passed_old_audit_entry,old_81_matrix,
28,passed,retained_24h_20260709,passed_prior_exact_audit_match,unit_square,unit_square/line_square_incidence/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square/line_square_incidence/sqstab_local_hillclimb/greedy_partial_lp_bitset/budget86400/git20750a588a5b,unit_square_stab_certificate_v1,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/greedy_partial_lp_bitset/certificates/best_iter004910_043f2e9afe16.json,docs/assets/main_81_24h_20260709_1623/postprocess/audit.csv#row=61,True,043f2e9afe16d0ac733d576f2c3d1feec777f5ad7db8b0dae7956f7996d98733,043f2e9afe16d0ac733d576f2c3d1feec777f5ad7db8b0dae7956f7996d98733,,True,1.3636363636363635,1.3636363636363635,1.3636363636363635,0.0,True,False,,True,True,61,matched_passed_old_audit_entry,old_81_matrix,
29,passed,retained_24h_20260709,passed_prior_exact_audit_match,unit_square,unit_square/line_square_incidence/sqstab_local_hillclimb/incidence_statistics,unit_square/line_square_incidence/sqstab_local_hillclimb/incidence_statistics/budget86400/git20750a588a5b,unit_square_stab_certificate_v1,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/line_square_incidence/sqstab_local_hillclimb/incidence_statistics/certificates/best_iter006495_87e4d2ef5141.json,docs/assets/main_81_24h_20260709_1623/postprocess/audit.csv#row=62,True,87e4d2ef5141fe388ee3235a8f998214bdf88792840775bda745f5ba807a8553,87e4d2ef5141fe388ee3235a8f998214bdf88792840775bda745f5ba807a8553,,True,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,True,False,,True,True,62,matched_passed_old_audit_entry,old_81_matrix,
30,passed,retained_24h_20260709,passed_prior_exact_audit_match,unit_square,unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure,unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/budget86400/git20750a588a5b,unit_square_stab_certificate_v1,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/exact_stab_gap_pressure/certificates/best_iter000835_438875734d17.json,docs/assets/main_81_24h_20260709_1623/postprocess/audit.csv#row=63,True,438875734d17e6ba2a5fd3a67ca07d42dd836baa1ff0cf277f27a4d64347dc76,438875734d17e6ba2a5fd3a67ca07d42dd836baa1ff0cf277f27a4d64347dc76,,True,1.5000000000000004,1.5000000000000004,1.5000000000000004,0.0,True,False,,True,True,63,matched_passed_old_audit_entry,old_81_matrix,
31,passed,retained_24h_20260709,passed_prior_exact_audit_match,unit_square,unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset,unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset/budget86400/git20750a588a5b,unit_square_stab_certificate_v1,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/greedy_partial_lp_bitset/certificates/best_iter015820_b03c1c8f2142.json,docs/assets/main_81_24h_20260709_1623/postprocess/audit.csv#row=64,True,b03c1c8f21424f0ae2a72bb21b491f4b0a2292a18ab1672f070af02e65bfc05e,b03c1c8f21424f0ae2a72bb21b491f4b0a2292a18ab1672f070af02e65bfc05e,,True,1.3636363636363638,1.3636363636363638,1.3636363636363638,0.0,True,False,,True,True,64,matched_passed_old_audit_entry,old_81_matrix,
32,passed,retained_24h_20260709,passed_prior_exact_audit_match,unit_square,unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics,unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics/budget86400/git20750a588a5b,unit_square_stab_certificate_v1,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/coord_mutation/incidence_statistics/certificates/best_iter000350_3f21df44f372.json,docs/assets/main_81_24h_20260709_1623/postprocess/audit.csv#row=65,True,3f21df44f372c55511c41d8996205ed81b41727a1a0b91ab5659f48b1ca8ec58,3f21df44f372c55511c41d8996205ed81b41727a1a0b91ab5659f48b1ca8ec58,,True,1.3157894736842104,1.3157894736842104,1.3157894736842104,0.0,True,False,,True,True,65,matched_passed_old_audit_entry,old_81_matrix,
33,passed,retained_24h_20260709,passed_prior_exact_audit_match,unit_square,unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure,unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure/budget86400/git20750a588a5b,unit_square_stab_certificate_v1,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/exact_stab_gap_pressure/certificates/best_iter000880_816096b04ac5.json,docs/assets/main_81_24h_20260709_1623/postprocess/audit.csv#row=69,True,816096b04ac53bbf2a0de59a5bc1cd05fdec14319dc1886c3656b1cd9cc11a9b,816096b04ac53bbf2a0de59a5bc1cd05fdec14319dc1886c3656b1cd9cc11a9b,,True,1.5000000000000002,1.5000000000000002,1.5000000000000002,0.0,True,False,,True,True,69,matched_passed_old_audit_entry,old_81_matrix,
34,passed,retained_24h_20260709,passed_prior_exact_audit_match,unit_square,unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset,unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset/budget86400/git20750a588a5b,unit_square_stab_certificate_v1,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/greedy_partial_lp_bitset/certificates/best_iter007210_00cfe4c3666f.json,docs/assets/main_81_24h_20260709_1623/postprocess/audit.csv#row=70,True,00cfe4c3666f581cdff5b22b45d9e29d12b5e3523d178029a28d0a429816ff65,00cfe4c3666f581cdff5b22b45d9e29d12b5e3523d178029a28d0a429816ff65,,True,1.3461538461538465,1.3461538461538465,1.3461538461538465,0.0,True,False,,True,True,70,matched_passed_old_audit_entry,old_81_matrix,
35,passed,retained_24h_20260709,passed_prior_exact_audit_match,unit_square,unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics,unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics/budget86400/git20750a588a5b,unit_square_stab_certificate_v1,/home/sg9396/patternboost/multi-level-20750a588a5b/runs/main_81_24h_20260709_1623/main_results/main/unit_square/sqstab_exact_grid/sqstab_local_hillclimb/incidence_statistics/certificates/best_iter000005_69877fd54db5.json,docs/assets/main_81_24h_20260709_1623/postprocess/audit.csv#row=71,True,69877fd54db58428affbe0ada4190aef5ef1dfb6946c0380ccb5370e5b317c97,69877fd54db58428affbe0ada4190aef5ef1dfb6946c0380ccb5370e5b317c97,,True,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,True,False,,True,True,71,matched_passed_old_audit_entry,old_81_matrix,
36,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/fixed_symmetry_packing/packing_resize/depth_limited_dp,guillotine/fixed_symmetry_packing/packing_resize/depth_limited_dp/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/fixed_symmetry_packing/packing_resize/depth_limited_dp/certificates/best_iter000100_576ec75663a8.json,/tmp/patternboost_hybrid81/new42,True,576ec75663a8286acc111a02a7c5dd3812e309ecd1d892cb81ed5388a6b75e4c,576ec75663a8286acc111a02a7c5dd3812e309ecd1d892cb81ed5388a6b75e4c,576ec75663a8286acc111a02a7c5dd3812e309ecd1d892cb81ed5388a6b75e4c,True,0.25,0.25,0.25,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
37,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/fixed_symmetry_packing/packing_resize/first_cut_obstruction,guillotine/fixed_symmetry_packing/packing_resize/first_cut_obstruction/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/fixed_symmetry_packing/packing_resize/first_cut_obstruction/certificates/best_iter000385_d9634b9e94bb.json,/tmp/patternboost_hybrid81/new42,True,d9634b9e94bb0194a9f733b06bb098552cfaa001d86eeb1f235f05353bad39fa,d9634b9e94bb0194a9f733b06bb098552cfaa001d86eeb1f235f05353bad39fa,d9634b9e94bb0194a9f733b06bb098552cfaa001d86eeb1f235f05353bad39fa,True,0.25,0.25,0.25,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
38,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/fixed_symmetry_packing/packing_resize/k_subset_nonseparability,guillotine/fixed_symmetry_packing/packing_resize/k_subset_nonseparability/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/fixed_symmetry_packing/packing_resize/k_subset_nonseparability/certificates/best_iter000080_63f16e9b8aea.json,/tmp/patternboost_hybrid81/new42,True,63f16e9b8aea59c6d66ff108d119c463f87669ae1c2069d459570d2289fff1b1,63f16e9b8aea59c6d66ff108d119c463f87669ae1c2069d459570d2289fff1b1,63f16e9b8aea59c6d66ff108d119c463f87669ae1c2069d459570d2289fff1b1,True,0.25,0.25,0.25,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
39,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/fixed_symmetry_packing/symmetry_crossover_hillclimb/depth_limited_dp,guillotine/fixed_symmetry_packing/symmetry_crossover_hillclimb/depth_limited_dp/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/fixed_symmetry_packing/symmetry_crossover_hillclimb/depth_limited_dp/certificates/best_iter001070_14119787d781.json,/tmp/patternboost_hybrid81/new42,True,14119787d78106ae18aff255a504140c136c6516bc1b1b8b47f207fb45169d0a,14119787d78106ae18aff255a504140c136c6516bc1b1b8b47f207fb45169d0a,14119787d78106ae18aff255a504140c136c6516bc1b1b8b47f207fb45169d0a,True,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
40,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/fixed_symmetry_packing/symmetry_crossover_hillclimb/first_cut_obstruction,guillotine/fixed_symmetry_packing/symmetry_crossover_hillclimb/first_cut_obstruction/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/fixed_symmetry_packing/symmetry_crossover_hillclimb/first_cut_obstruction/certificates/best_iter000735_b3377ce797dd.json,/tmp/patternboost_hybrid81/new42,True,b3377ce797dde65a0c14d3656193bb0d989f416b4290b9835f798585a8dd0876,b3377ce797dde65a0c14d3656193bb0d989f416b4290b9835f798585a8dd0876,b3377ce797dde65a0c14d3656193bb0d989f416b4290b9835f798585a8dd0876,True,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
41,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/fixed_symmetry_packing/symmetry_crossover_hillclimb/k_subset_nonseparability,guillotine/fixed_symmetry_packing/symmetry_crossover_hillclimb/k_subset_nonseparability/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/fixed_symmetry_packing/symmetry_crossover_hillclimb/k_subset_nonseparability/certificates/best_iter001873_9ad3ad1a7c84.json,/tmp/patternboost_hybrid81/new42,True,9ad3ad1a7c842f5ddd725a92bd98013c1c1c24313152678fa9b34e34d2021f91,9ad3ad1a7c842f5ddd725a92bd98013c1c1c24313152678fa9b34e34d2021f91,9ad3ad1a7c842f5ddd725a92bd98013c1c1c24313152678fa9b34e34d2021f91,True,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
42,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/fixed_symmetry_packing/witness_breaking/depth_limited_dp,guillotine/fixed_symmetry_packing/witness_breaking/depth_limited_dp/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/fixed_symmetry_packing/witness_breaking/depth_limited_dp/certificates/best_iter000035_6a92eb570b25.json,/tmp/patternboost_hybrid81/new42,True,6a92eb570b256962dd24593da281d9177bfbd006421466f913f3440492582992,6a92eb570b256962dd24593da281d9177bfbd006421466f913f3440492582992,6a92eb570b256962dd24593da281d9177bfbd006421466f913f3440492582992,True,0.25,0.25,0.25,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
43,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/fixed_symmetry_packing/witness_breaking/first_cut_obstruction,guillotine/fixed_symmetry_packing/witness_breaking/first_cut_obstruction/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/fixed_symmetry_packing/witness_breaking/first_cut_obstruction/certificates/best_iter000015_a289c520c4d1.json,/tmp/patternboost_hybrid81/new42,True,a289c520c4d1b60ece10a949ac3cb6aeab5f1608ce2c772194eda411e5aecbd8,a289c520c4d1b60ece10a949ac3cb6aeab5f1608ce2c772194eda411e5aecbd8,a289c520c4d1b60ece10a949ac3cb6aeab5f1608ce2c772194eda411e5aecbd8,True,0.25,0.25,0.25,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
44,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/fixed_symmetry_packing/witness_breaking/k_subset_nonseparability,guillotine/fixed_symmetry_packing/witness_breaking/k_subset_nonseparability/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/fixed_symmetry_packing/witness_breaking/k_subset_nonseparability/certificates/best_iter000045_818ee2b1dcd2.json,/tmp/patternboost_hybrid81/new42,True,818ee2b1dcd236c1d971f2f07006bb55db1f8605e22456a6e4792303b9124535,818ee2b1dcd236c1d971f2f07006bb55db1f8605e22456a6e4792303b9124535,818ee2b1dcd236c1d971f2f07006bb55db1f8605e22456a6e4792303b9124535,True,0.25,0.25,0.25,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
45,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/rect_direct_disjoint/symmetry_crossover_hillclimb/depth_limited_dp,guillotine/rect_direct_disjoint/symmetry_crossover_hillclimb/depth_limited_dp/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/rect_direct_disjoint/symmetry_crossover_hillclimb/depth_limited_dp/certificates/best_iter002027_75fd24e1e569.json,/tmp/patternboost_hybrid81/new42,True,75fd24e1e569018f4ae4c8104af16834cda96b230164b7d011b559584775b0bf,75fd24e1e569018f4ae4c8104af16834cda96b230164b7d011b559584775b0bf,75fd24e1e569018f4ae4c8104af16834cda96b230164b7d011b559584775b0bf,True,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
46,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/rect_direct_disjoint/symmetry_crossover_hillclimb/first_cut_obstruction,guillotine/rect_direct_disjoint/symmetry_crossover_hillclimb/first_cut_obstruction/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/rect_direct_disjoint/symmetry_crossover_hillclimb/first_cut_obstruction/certificates/best_iter002083_8878e5059680.json,/tmp/patternboost_hybrid81/new42,True,8878e505968061b43194a6452bd5bdbf387c31dd710da954359dde7315d1ed6b,8878e505968061b43194a6452bd5bdbf387c31dd710da954359dde7315d1ed6b,8878e505968061b43194a6452bd5bdbf387c31dd710da954359dde7315d1ed6b,True,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
47,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/rect_direct_disjoint/symmetry_crossover_hillclimb/k_subset_nonseparability,guillotine/rect_direct_disjoint/symmetry_crossover_hillclimb/k_subset_nonseparability/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/rect_direct_disjoint/symmetry_crossover_hillclimb/k_subset_nonseparability/certificates/best_iter001969_862105dcbadb.json,/tmp/patternboost_hybrid81/new42,True,862105dcbadb75dc3ab45a953b83f64bb2b172a840fa76f986e1c20d244fc1f0,862105dcbadb75dc3ab45a953b83f64bb2b172a840fa76f986e1c20d244fc1f0,862105dcbadb75dc3ab45a953b83f64bb2b172a840fa76f986e1c20d244fc1f0,True,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
48,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/recursive_obstruction_grammar/symmetry_crossover_hillclimb/depth_limited_dp,guillotine/recursive_obstruction_grammar/symmetry_crossover_hillclimb/depth_limited_dp/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/recursive_obstruction_grammar/symmetry_crossover_hillclimb/depth_limited_dp/certificates/best_iter000000_0a876cdd0c1d.json,/tmp/patternboost_hybrid81/new42,True,0a876cdd0c1dbef50b56744f698c4b90185e029369c200f0390116ebb59e43d8,0a876cdd0c1dbef50b56744f698c4b90185e029369c200f0390116ebb59e43d8,0a876cdd0c1dbef50b56744f698c4b90185e029369c200f0390116ebb59e43d8,True,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
49,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/recursive_obstruction_grammar/symmetry_crossover_hillclimb/first_cut_obstruction,guillotine/recursive_obstruction_grammar/symmetry_crossover_hillclimb/first_cut_obstruction/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/recursive_obstruction_grammar/symmetry_crossover_hillclimb/first_cut_obstruction/certificates/best_iter000000_9a32c4492de3.json,/tmp/patternboost_hybrid81/new42,True,9a32c4492de3023159b0d00040a75c20b7395555c8cd5cd282e7cef6a0e1b67d,9a32c4492de3023159b0d00040a75c20b7395555c8cd5cd282e7cef6a0e1b67d,9a32c4492de3023159b0d00040a75c20b7395555c8cd5cd282e7cef6a0e1b67d,True,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
50,passed,replacement_24h_20260711,passed_fresh_exact_verify,guillotine,guillotine/recursive_obstruction_grammar/symmetry_crossover_hillclimb/k_subset_nonseparability,guillotine/recursive_obstruction_grammar/symmetry_crossover_hillclimb/k_subset_nonseparability/budget86400/git6f80dfec1a16,guillotine_certificate_v1,/private/tmp/patternboost_hybrid81/new42/guillotine/recursive_obstruction_grammar/symmetry_crossover_hillclimb/k_subset_nonseparability/certificates/best_iter000000_c9386cbe06da.json,/tmp/patternboost_hybrid81/new42,True,c9386cbe06da4c5ae785fa1eeaf86bd17db81eba1ae969d47dfcf599d1f30167,c9386cbe06da4c5ae785fa1eeaf86bd17db81eba1ae969d47dfcf599d1f30167,c9386cbe06da4c5ae785fa1eeaf86bd17db81eba1ae969d47dfcf599d1f30167,True,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,True,True,True,,False,,multilevel.scorers.guillotine.verify_certificate,delta_45_matrix,
51,passed,replacement_24h_20260711,passed_fresh_exact_verify,misr,misr/fixed_symmetry_rectangles/program_coeff_pivot/exact_lp_gap_pressure,misr/fixed_symmetry_rectangles/program_coeff_pivot/exact_lp_gap_pressure/budget86400/git6f80dfec1a16,misr_certificate_v1,/private/tmp/patternboost_hybrid81/new42/misr/fixed_symmetry_rectangles/program_coeff_pivot/exact_lp_gap_pressure/certificates/best_iter001885_b14220c5a1db.json,/tmp/patternboost_hybrid81/new42,True,b14220c5a1dbfdab27ce4745fc817caefa9fa38cc6ce0ce81c967f5dd21e0914,b14220c5a1dbfdab27ce4745fc817caefa9fa38cc6ce0ce81c967f5dd21e0914,b14220c5a1dbfdab27ce4745fc817caefa9fa38cc6ce0ce81c967f5dd21e0914,True,1.25,1.25,1.25,0.0,True,True,True,,False,,multilevel.scorers.misr.verify_certificate,delta_45_matrix,
52,passed,replacement_24h_20260711,passed_fresh_exact_verify,misr,misr/fixed_symmetry_rectangles/program_coeff_pivot/graph_conflict_proxy,misr/fixed_symmetry_rectangles/program_coeff_pivot/graph_conflict_proxy/budget86400/git6f80dfec1a16,misr_certificate_v1,/private/tmp/patternboost_hybrid81/new42/misr/fixed_symmetry_rectangles/program_coeff_pivot/graph_conflict_proxy/certificates/best_iter009795_6abca6be970e.json,/tmp/patternboost_hybrid81/new42,True,6abca6be970e08491e0ecc071979a7a3403ce04050912d70209b702bd1e9c912,6abca6be970e08491e0ecc071979a7a3403ce04050912d70209b702bd1e9c912,6abca6be970e08491e0ecc071979a7a3403ce04050912d70209b702bd1e9c912,True,1.25,1.25,1.25,0.0,True,True,True,,False,,multilevel.scorers.misr.verify_certificate,delta_45_matrix,
